Date,رقم القيد,نوع المصرف ,اسم الحساب ,التوصيف,اسم المشروع معدل,اسم المشروع,مبلغ القيد,Type,Code,
1-Sep-20,2111,الاهلاك,مصروف اهلاك حق استغلال الأصول,اهلاك حق استغلال الأصول عن الربع الثالت 2020,محطه خلط رويه,محطه خلط رويه,201352.00,محطات خلط الخرسانه,3001,
1-Sep-20,2112,الاهلاك,مصروف اهلاك حق استغلال الأصول,اهلاك حق استغلال الأصول عن الربع الثالت 2020,الادارة العامة ,الادارة العامة ,164076.00,الإدارة,2001,
1-Sep-20,2113,خامات,خامات ومهمات,تسوية عهدة - محمد عبدالباقى - نقل الواح كونتر,كوبرى طه حسين,كوبرى طه حسين,3000.00,المقاولات,4083,
1-Sep-20,2116,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - محمد محمود احمد عبدالسلام - رسوم مرور,جراج شبرا,جراج شبرا,1540.00,الإدارة,2002,
1-Sep-20,2121,المقاولين,اعمال متكاملة ,تسوية 30/9/2020,الاسماعيليه الجديده,الاسماعيليه الجديده,-293797.19,المقاولات,4038,
1-Sep-20,2122,المقاولين,اعمال متكاملة ,تسوية 30/9/2020,الاسماعيليه الجديده,الاسماعيليه الجديده,293797.18,المقاولات,4038,
1-Sep-20,2123,الاستثمار,تكلفة الوحدات المباعة  ,اثبت تحويل جزء من تكلفه الوحدات المباعه الى التكلفه المرسمله - خلال الربع الثالث,مول دارنا,مول دارنا,106000.00,التكاليف المرسملة,1006,
1-Sep-20,2123,الاستثمار,تكلفة الوحدات المباعة  ,اثبت تحويل جزء من تكلفه الوحدات المباعه الى التكلفه المرسمله - خلال الربع الثالث,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),-106000.00,الاستثمار,7001,
1-Oct-20,28,الخدمات,ايجارات مباني ,اثبات ايجار الإدارة العامه عن شهر أكتوبر 2020 - محمد محمود حلمى,الادارة العامة ,الادارة العامة ,3479.38,الإدارة,2001,
1-Oct-20,28,تمويلي,مصروف الايجار التمويلي ,اثبات ايجار الإدارة العامه عن شهر أكتوبر 2020 - محمد محمود حلمى,مصروف الايجار التمويلي,مصروف الايجار التمويلي,69880.48,الايجار التمويلي,6001,
1-Oct-20,30,الخدمات,ايجارات سيارات ,ايجار سيارة - عمرو على رمضان إبراهيم,كوبرى طه حسين,كوبرى طه حسين,15463.92,المقاولات,4083,
1-Oct-20,32,الخدمات,ايجارات سيارات ,ايجار سيارة - شريف حسن فرج الصوابى,78ع. اكتوبر,78ع. اكتوبر,10206.19,المقاولات,4001,
1-Oct-20,54,خامات,خامات ومهمات,سلفه - المجد للمقاولات - تخفيض خامات,الاسمرات,الاسمرات,-4444.44,المقاولات,4029,
1-Oct-20,69,خامات,خامات ومهمات,تسوية عهدة - حامد عبدالوهاب - شراء عدد 2 اسطوانه غاز,الادارة العامة ,الادارة العامة ,200.00,الإدارة,2001,
1-Oct-20,69,خامات,مياة,تسوية عهدة - حامد عبدالوهاب - عدد 2 فاتورة مياه عن شهر سبتمبر واكتوبر - الإدارة 26 يوليو,الادارة العامة ,الادارة العامة ,1313.00,الإدارة,2001,
1-Oct-20,69,الخدمات,ارساليات البريد,تسوية عهدة - حامد عبدالوهاب - ارساليات بريد الالفى,الادارة العامة ,الادارة العامة ,82.50,الإدارة,2001,
1-Oct-20,70,رسوم_وضرائب,ضرائب,تسوية عهدة - عمرو بخيت - دفعات تصديق لدى الخارجيه,الادارة العامة ,الادارة العامة ,2190.00,الإدارة,2001,
1-Oct-20,71,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - بدل يوميه - الخدمات الاداريه,العاصمه الادرايه,العاصمه الادرايه,700.00,المقاولات,4058,
1-Oct-20,71,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - مأموريات - عبدالرحمن محمد ,محطه خلط رويه,محطه خلط رويه,40.00,محطات خلط الخرسانه,3001,
1-Oct-20,72,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - بدل يوميه - الخدمات الاداريه,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,700.00,المقاولات,4062,
1-Oct-20,73,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - بدل يوميه - الخدمات الاداريه,مول ستون ستريت,مول ستون ستريت,700.00,المقاولات,4075,
1-Oct-20,74,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - بدل يوميه - الخدمات الاداريه,57ع. رؤية,57ع. رؤية,700.00,المقاولات,4023,
1-Oct-20,75,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - بدل يوميه - الخدمات الاداريه,كوبرى طه حسين,كوبرى طه حسين,700.00,المقاولات,4083,
1-Oct-20,76,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - بدل يوميه - الخدمات الاداريه,الادارة العامة ,الادارة العامة ,3737.00,الإدارة,2001,
1-Oct-20,76,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - بدل يوميه - الخدمات الاداريه,الادارة العامة ,الادارة العامة ,75.00,الإدارة,2001,
1-Oct-20,76,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - مصروفات نثريه إصلاحات,الادارة العامة ,الادارة العامة ,125.00,الإدارة,2001,
1-Oct-20,76,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - اكراميه - احمد عبدالدايم,الادارة العامة ,الادارة العامة ,200.00,الإدارة,2001,
1-Oct-20,76,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - كابلات كاميرات مراقبه,الادارة العامة ,الادارة العامة ,372.00,الإدارة,2001,
1-Oct-20,76,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - تركيب كاميرات مراقبه,الادارة العامة ,الادارة العامة ,533.50,الإدارة,2001,
1-Oct-20,76,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - اكراميه - محصل المياه,الادارة العامة ,الادارة العامة ,7.49,الإدارة,2001,
1-Oct-20,76,خامات,مياة,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - فاتورة مياه الإدارة عن شهر سبتمبر,الادارة العامة ,الادارة العامة ,1167.51,الإدارة,2001,
1-Oct-20,76,خامات,وقود وزيوت,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - فواتير بنزين الإدارة,الادارة العامة ,الادارة العامة ,375.00,الإدارة,2001,
1-Oct-20,76,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - مأموريات - حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,90.00,الإدارة,2001,
1-Oct-20,76,الخدمات,دعاية وإستقبال وضيافة,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - مصاريف بوفيه,الادارة العامة ,الادارة العامة ,1105.00,الإدارة,2001,
1-Oct-20,77,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - مأموريات - محمود حسن,محطة الريسه,محطة الريسه,150.00,المقاولات,4056,
1-Oct-20,77,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - مأموريات - جلال معتز,محطة الريسه,محطة الريسه,450.00,المقاولات,4056,
1-Oct-20,78,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/1  - مأموريات - احمد عبدالحميد,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,110.00,المقاولات,4079,
1-Oct-20,80,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - عمل يوم - إدارة المخازن,الادارة العامة ,الادارة العامة ,360.00,الإدارة,2001,
1-Oct-20,80,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - عمل يوم - الإدارة الماليه,الادارة العامة ,الادارة العامة ,600.00,الإدارة,2001,
1-Oct-20,80,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - عمل وسهر - ايمن إبراهيم السيد,الادارة العامة ,الادارة العامة ,105.00,الإدارة,2001,
1-Oct-20,80,اجور,اجور اساسية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - احمد السيد السايح,الادارة العامة ,الادارة العامة ,1900.00,الإدارة,2001,
1-Oct-20,80,اجور,اجور اساسية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - رد ماتم خصمه حسام مصطفى,الادارة العامة ,الادارة العامة ,455.00,الإدارة,2001,
1-Oct-20,80,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - عمل يوم محمود محمد شحاته,الادارة العامة ,الادارة العامة ,120.00,الإدارة,2001,
1-Oct-20,80,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - عمل وسهر - السيد القونى,الادارة العامة ,الادارة العامة ,80.00,الإدارة,2001,
1-Oct-20,80,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - اجر اضافى - جمال الشنتورى,الادارة العامة ,الادارة العامة ,500.00,الإدارة,2001,
1-Oct-20,80,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - رسوم بنكيه احمد عصام - البنك الاهلى,الادارة العامة ,الادارة العامة ,250.00,الإدارة,2001,
1-Oct-20,80,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - مصروفات نثريه - عصام حسن كامل,الادارة العامة ,الادارة العامة ,4000.00,الإدارة,2001,
1-Oct-20,80,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - مأموريات إدارة الامن,الادارة العامة ,الادارة العامة ,90.00,الإدارة,2001,
1-Oct-20,81,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - مأموريات إدارة الامن,تعليم القيادة والفحص الفنى بالتجمع الخامس,تعليم القيادة والفحص الفنى بالتجمع الخامس,90.00,المقاولات,4084,
1-Oct-20,81,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - مأموريات إدارة الامن,الادارة العامة ,الادارة العامة ,195.00,الإدارة,2001,
1-Oct-20,81,الخدمات,جراج ومصروفات سيارات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - جراجات - جمال الشنتورى,الادارة العامة ,الادارة العامة ,150.00,الإدارة,2001,
1-Oct-20,82,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/4  - مأموريات إدارة الامن,كوبرى طه حسين,كوبرى طه حسين,30.00,المقاولات,4083,
1-Oct-20,83,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/5  - مأموريات مصطفى حمايه,78ع. اكتوبر,78ع. اكتوبر,250.00,المقاولات,4001,
1-Oct-20,84,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/5  - مأموريات حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,45.00,الإدارة,2001,
1-Oct-20,84,الخدمات,صيانه,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/5  - صيانه جهاز التتبع للسيارة,الادارة العامة ,الادارة العامة ,228.00,الإدارة,2001,
1-Oct-20,86,الخدمات,جراج ومصروفات سيارات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/6  - جراج سيارات - جمال الشنتوى,الادارة العامة ,الادارة العامة ,250.00,الإدارة,2001,
1-Oct-20,88,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - محمدى عبدالسلام,الادارة العامة ,الادارة العامة ,60.00,الإدارة,2001,
1-Oct-20,88,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - سهر - الاستحقاقات,الادارة العامة ,الادارة العامة ,80.00,الإدارة,2001,
1-Oct-20,88,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - سهر - عبير على,الادارة العامة ,الادارة العامة ,90.00,الإدارة,2001,
1-Oct-20,88,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - سهر محمود حسن,الادارة العامة ,الادارة العامة ,270.00,الإدارة,2001,
1-Oct-20,89,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - مأموريات مصطفى حمايه,78ع. اكتوبر,78ع. اكتوبر,100.00,المقاولات,4001,
1-Oct-20,90,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - العمل على سيارة الدوره - محمد عبدالمنعم,محطه خلط رويه,محطه خلط رويه,600.00,محطات خلط الخرسانه,3001,
1-Oct-20,90,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - العمل على سيارة الدوره - سيد السايح,محطه خلط رويه,محطه خلط رويه,700.00,محطات خلط الخرسانه,3001,
1-Oct-20,91,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - سهر وعمل - جمال الشنتورى,الادارة العامة ,الادارة العامة ,465.00,الإدارة,2001,
1-Oct-20,91,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - سهر - محمد رفعت,الادارة العامة ,الادارة العامة ,40.00,الإدارة,2001,
1-Oct-20,91,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - مأموريات نبيله جمال,الادارة العامة ,الادارة العامة ,28.00,الإدارة,2001,
1-Oct-20,91,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - مأموريات حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,145.00,الإدارة,2001,
1-Oct-20,91,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - مأموريات اسلام مجدى,الادارة العامة ,الادارة العامة ,80.00,الإدارة,2001,
1-Oct-20,91,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - مأموريات ايمن إبراهيم,الادارة العامة ,الادارة العامة ,360.00,الإدارة,2001,
1-Oct-20,91,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - مأموريات ايمن إبراهيم,الادارة العامة ,الادارة العامة ,165.00,الإدارة,2001,
1-Oct-20,92,اجور,اجور عماله يوميه - مؤقتة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - محمود علاء,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,3000.00,المقاولات,4062,
1-Oct-20,92,الخدمات,مصاريف حراسة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - حراسة عرب أكتوبر,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,5000.00,المقاولات,4062,
1-Oct-20,92,الخدمات,مصاريف حراسة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - استهلاك الانترنت - اورنج,الادارة العامة ,الادارة العامة ,614.15,الإدارة,2001,
1-Oct-20,92,رسوم_وضرائب,ضرائب,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - رسوم مصر المقاصه,الادارة العامة ,الادارة العامة ,10.00,الإدارة,2001,
1-Oct-20,93,الخدمات,مصاريف حراسة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - استهلاك الانترنت - اورنج,العاصمه الادرايه,العاصمه الادرايه,295.48,المقاولات,4058,
1-Oct-20,94,الخدمات,مصاريف حراسة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - حراسة عرب أكتوبر,46ع. العبور,46ع. العبور,2000.00,المقاولات,4007,
1-Oct-20,95,الخدمات,مصاريف حراسة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/7  - حراسة عرب أكتوبر,محطه خلط الشروق,محطه خلط الشروق,2000.00,محطات خلط الخرسانه,3002,
1-Oct-20,110,رسوم_وضرائب,ضرائب,رسوم استخراج قوائم المساهمين - مصر المقاصه,الادارة العامة ,الادارة العامة ,3000.00,الإدارة,2001,
1-Oct-20,111,رسوم_وضرائب,ضرائب,قيمة سداد العماله الغير منتظمه مستخلص جارى 19 - إدارة ورعايه العماله الغير منتظمه,العاصمه الادرايه,العاصمه الادرايه,50193.50,المقاولات,4058,
1-Oct-20,113,رسوم_وضرائب,ضرائب,قيمه صندوق الخدمات الاجتناعيه الصحيه والثقافيه للعمال عن المده من 1/7/2020 الى 30/9/2020,الادارة العامة ,الادارة العامة ,472.50,الإدارة,2001,
1-Oct-20,115,الخدمات,ايجارات سيارات ,تسوية ايجار  السيارة - محمد خالد مصطفى السيد ,كوبرى طه حسين,كوبرى طه حسين,6597.94,المقاولات,4083,
1-Oct-20,119,الخدمات,ايجارات سيارات ,تسوية ايجار  السيارة - عمر طلعت سعد امين,كوبرى طه حسين,كوبرى طه حسين,9979.38,المقاولات,4083,
1-Oct-20,127,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة محمد طعيمه - مصاريف بوفيه أكتوبر,العاصمه الادرايه,العاصمه الادرايه,1500.00,المقاولات,4058,
1-Oct-20,128,خامات,وقود وزيوت,تسوية عهدة محمد طعيمه - فواتير بنزين,العاصمه الادرايه,العاصمه الادرايه,3832.00,المقاولات,4058,
1-Oct-20,129,الخدمات,أعمال بالمقطوعية,تسوية عهدة محمد طعيمه - ايصالات اعمال,العاصمه الادرايه,العاصمه الادرايه,4360.00,المقاولات,4058,
1-Oct-20,130,الخدمات,أعمال بالمقطوعية,تسوية عهدة محمد طعيمه - ايصالات اعمال,العاصمه الادرايه,العاصمه الادرايه,3820.00,المقاولات,4058,
1-Oct-20,131,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة محمد طعيمه - مصاريف بوفيه أكتوبر,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),250.00,الاستثمار,7001,
1-Oct-20,132,اجور,اجور عماله يوميه - مؤقتة ,تسوية عهدة محمد طعيمه - عماله المول - سبتمبر 2020,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),6367.00,الاستثمار,7001,
1-Oct-20,137,خامات,خامات ومهمات,تسوية عهدة مصطفى المليجى - صيانات,57ع. رؤية,57ع. رؤية,850.00,المقاولات,4023,
1-Oct-20,138,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة مصطفى المليجى - مصاريف بوفيه - أكتوبر,57ع. رؤية,57ع. رؤية,2900.00,المقاولات,4023,
1-Oct-20,140,اجور,اجور اساسية ,تسوية عهدة مصطفى المليجى - راتب سبتمبر - خالد سعد الدين,57ع. رؤية,57ع. رؤية,5000.00,المقاولات,4023,
1-Oct-20,140,اجور,اجور عماله يوميه - مؤقتة ,تسوية عهدة مصطفى المليجى - عماله الموقع ,57ع. رؤية,57ع. رؤية,11670.00,المقاولات,4023,
1-Oct-20,141,الخدمات,أعمال بالمقطوعية,تسوية عهدة مصطفى المليجى - مقطوعيه - إبراهيم فتحى حسنين متولى,محطه خلط رويه,محطه خلط رويه,2310.00,محطات خلط الخرسانه,3001,
1-Oct-20,142,اجور,اجور اساسية ,تسوية عهدة مصطفى المليجى - راتب سبتمبر - محمود حسن,مبنى خدمات الفحص الفنى - بالقطامية ,مبنى خدمات الفحص الفنى - بالقطامية ,3200.00,المقاولات,4085,
1-Oct-20,144,خامات,خامات ومهمات,تسوية عهدة مصطفى المليجى - انبوبه غاز - أدوات نظافه,مول ستون ستريت,مول ستون ستريت,268.00,المقاولات,4075,
1-Oct-20,145,الخدمات,مصاريف حراسة ,تسوية عهدة مصطفى المليجى - حراسه عرب أكتوبر,57ع. رؤية,57ع. رؤية,6500.00,المقاولات,4023,
1-Oct-20,146,الخدمات,مصاريف حراسة ,تسوية عهدة مصطفى المليجى - مقطوعيه - محمد احمد رضوان -- إبراهيم بدوى ,مول ستون ستريت,مول ستون ستريت,15000.00,المقاولات,4075,
1-Oct-20,147,الخدمات,أعمال بالمقطوعية,تسوية عهدة مصطفى المليجى - مقطوعيه -- إبراهيم بدوى ,57ع. رؤية,57ع. رؤية,48744.00,المقاولات,4023,
1-Oct-20,148,الخدمات,أعمال بالمقطوعية,تسوية عهدة مصطفى المليجى - مقطوعيه - احمد صالح عبدالجواد,57ع. رؤية,57ع. رؤية,49360.00,المقاولات,4023,
1-Oct-20,149,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة مصطفى المليجى - مصاريف بوفيه - أكتوبر,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,1000.00,المقاولات,4062,
1-Oct-20,150,الخدمات,إنتقال وبدل سفر ,تسوية عهدة مصطفى المليجى - انتقالات الاشراف,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,10000.00,المقاولات,4062,
1-Oct-20,151,الخدمات,أعمال بالمقطوعية,تسوية عهدة مصطفى المليجى - ايصالات اعمال,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,3050.00,المقاولات,4062,
1-Oct-20,152,الخدمات,أعمال بالمقطوعية,تسوية عهدة مصطفى المليجى - مقطوعيه - محمد عبده محمد,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,5200.00,المقاولات,4062,
1-Oct-20,153,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/11  - سهر السيد القونى,الادارة العامة ,الادارة العامة ,80.00,الإدارة,2001,
1-Oct-20,153,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/11  - عمل الإدارة الماليه,الادارة العامة ,الادارة العامة ,3000.00,الإدارة,2001,
1-Oct-20,153,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/11  - مأموريات حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,45.00,الإدارة,2001,
1-Oct-20,153,الخدمات,صيانه,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/11  - عمل صيانه دوريه للسيارة 947 - شركة مانكو اوتوموتيف,الادارة العامة ,الادارة العامة ,6418.46,الإدارة,2001,
1-Oct-20,153,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/11  - فاتورة كافيتريا - الشئون الاداريه,الادارة العامة ,الادارة العامة ,228.00,الإدارة,2001,
1-Oct-20,154,اجور,مكافاة ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/11  - ماهر جرجس -لانهاء اعمال الكبارى,كوبرى طه حسين,كوبرى طه حسين,1000.00,المقاولات,4083,
1-Oct-20,154,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصر الجديده يوم 2020/10/11  - مأموريات جلال معتز,محطة الريسه,محطة الريسه,300.00,المقاولات,4056,
1-Oct-20,156,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - عيد عبدالحميد عيد - كارته طريق,جراج شبرا,جراج شبرا,760.00,الإدارة,2002,
1-Oct-20,157,اجور,اجور عماله يوميه - مؤقتة ,تسوية عهدة - عيد عبدالحميد عيد - يوميه عماله - سبتمبر,جراج شبرا,جراج شبرا,31075.00,الإدارة,2002,
1-Oct-20,158,خامات,وقود وزيوت,تسوية عهدة - عيد عبدالحميد عيد - فواتير بنزين,جراج شبرا,جراج شبرا,210.00,الإدارة,2002,
1-Oct-20,158,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - عيد عبدالحميد عيد - كارته طريق,جراج شبرا,جراج شبرا,910.00,الإدارة,2002,
1-Oct-20,158,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - سيارات,جراج شبرا,جراج شبرا,40.00,الإدارة,2002,
1-Oct-20,159,خامات,وقود وزيوت,تسوية عهدة - عيد عبدالحميد عيد - فواتير بنزين,محطة الريسه,محطة الريسه,695.00,المقاولات,4056,
1-Oct-20,161,خامات,وقود وزيوت,تسوية عهدة - عيد عبدالحميد عيد - فواتير بنزين,جراج شبرا,جراج شبرا,465.00,الإدارة,2002,
1-Oct-20,161,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - عيد عبدالحميد عيد - كارته طريق,جراج شبرا,جراج شبرا,460.00,الإدارة,2002,
1-Oct-20,161,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - سيارات,جراج شبرا,جراج شبرا,110.00,الإدارة,2002,
1-Oct-20,161,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - سيارات,الادارة العامة ,الادارة العامة ,10.00,الإدارة,2001,
1-Oct-20,161,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - سيارات,جراج شبرا,جراج شبرا,400.00,الإدارة,2002,
1-Oct-20,162,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - سيارات,الادارة العامة ,الادارة العامة ,2700.00,الإدارة,2001,
1-Oct-20,164,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - سيارات,جراج شبرا,جراج شبرا,713.00,الإدارة,2002,
1-Oct-20,165,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - مولد كهرباء,محطه خلط رويه,محطه خلط رويه,5190.00,محطات خلط الخرسانه,3001,
1-Oct-20,167,اجور,اجور اضافية ,تسوية عهدة - عيد عبدالحميد عيد - سهرات العاملين,جراج شبرا,جراج شبرا,1320.00,الإدارة,2002,
1-Oct-20,168,الخدمات,إنتقال وبدل سفر ,تسوية عهدة - عيد عبدالحميد عيد - انتقالات عبدالمقصود محمد,محطة الريسه,محطة الريسه,1650.00,المقاولات,4056,
1-Oct-20,170,خامات,كهرباء وإنارة,تسوية عهدة - عيد عبدالحميد عيد - فواتير كهرباء,جراج شبرا,جراج شبرا,2955.13,الإدارة,2002,
1-Oct-20,170,اجور,اجور اضافية ,تسوية عهدة - عيد عبدالحميد عيد - سهر عاملين بالجراج,جراج شبرا,جراج شبرا,150.00,الإدارة,2002,
1-Oct-20,170,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة - عيد عبدالحميد عيد - مصاريف بوفيه,جراج شبرا,جراج شبرا,607.40,الإدارة,2002,
1-Oct-20,170,الخدمات,نقل ومشال تحميل وتعتيق,تسوية عهدة - عيد عبدالحميد عيد - إيصال تعتيق بالجراج,جراج شبرا,جراج شبرا,200.00,الإدارة,2002,
1-Oct-20,172,الخدمات,صيانه,تسوية عهدة - عيد عبدالحميد عيد - سيارات,78ع. اكتوبر,78ع. اكتوبر,250.00,المقاولات,4001,
1-Oct-20,173,الخدمات,مصاريف وزن,تسوية عهدة - ماهر محمد مصطفى - ميزان اسمنت,محطه خلط رويه,محطه خلط رويه,510.00,محطات خلط الخرسانه,3001,
1-Oct-20,174,اجور,اجور عماله يوميه - مؤقتة ,تسوية عهدة - ماهر محمد مصطفى - عمالة المحطه,محطه خلط رويه,محطه خلط رويه,112240.00,محطات خلط الخرسانه,3001,
